EndSimTime,1000.0
Number Of Queue,3
Size Of Queue,10000
Mean InterArrival time per Queue,5.0,10.0,20.0,
Service Time,10.0
Network Switching Time,3.0
Scheduling Policy,FCFS

Queue 0

QueueID,PacketID,ArriveQ,nsTime,ArriveServer,DepartServer,WaitingTime,ServiceTime,ResponseTime
0,0,0.0,0.0,0.0,7.398457790835578,0.0,7.398457790835578,7.398457790835578
0,1,1.8607648000002621,3.0,39.33122655901141,45.40345450093234,34.47046175901115,6.072227941920932,43.54268970093209
0,2,5.248417525292995,0.0,45.40345450093234,52.60173248064758,40.15503697563935,7.198277979715237,47.353314955354584
0,3,6.022021909931581,0.0,52.60173248064758,53.097758510004425,46.579710570715996,0.4960260293568506,47.075736600072844
0,4,10.239594786178568,0.0,53.097758510004425,60.07234912063574,42.858163723825854,6.974590610631318,49.83275433445717
0,5,15.013856400845205,0.0,60.07234912063574,63.48723302544158,45.058492719790536,3.414883904805838,48.473376624596376
0,6,23.008098784774113,0.0,63.48723302544158,68.670432037195,40.47913424066747,5.183199011753419,45.662333252420886
0,7,26.590053025459103,3.0,126.37980405885244,130.3904123512176,96.78975103339334,4.0106082923651725,103.80035932575852
0,8,36.272026340863256,3.0,151.62433481596645,160.06669787857405,112.3523084751032,8.442363062607606,123.79467153771081
0,9,39.51417004185226,0.0,160.06669787857405,166.46759127927086,120.5525278367218,6.400893400696811,126.95342123741861
0,10,40.21209506841166,0.0,166.46759127927086,182.02308761543105,126.2554962108592,15.555496336160187,141.8109925470194
0,11,48.0588486026371,3.0,191.0869481785228,195.14958801687388,140.02809957588568,4.062639838351087,147.09073941423677
0,12,48.163079403235145,0.0,195.14958801687388,210.1527944132347,146.98650861363873,15.003206396360813,161.98971500999954
0,13,53.888956258526704,0.0,210.1527944132347,224.72389038332523,156.26383815470797,14.571095970090546,170.8349341247985
0,14,57.52558976324721,0.0,224.72389038332523,233.94902609663615,167.19830062007802,9.225135713310905,176.4234363333889
0,15,58.021266483791656,0.0,233.94902609663615,280.1862334433622,175.92775961284448,46.23720734672607,222.16496695957056
0,16,61.83990803023099,0.0,280.1862334433622,302.4859755625638,218.3463254131312,22.2997421192016,240.6460675323328
0,17,62.8458280213022,0.0,302.4859755625638,309.7865404760086,239.6401475412616,7.300564913444793,246.9407124547064
0,18,70.68846203696532,3.0,316.6906017467928,324.93603211004984,243.0021397098275,8.24543036325701,254.24757007308452
0,19,81.09680274250287,3.0,354.75431890654943,367.2272147745553,270.65751616404657,12.472895868005873,286.13041203205245
0,20,96.16446615431315,3.0,382.13953937968597,388.06383276556556,282.97507322537285,5.924293385879595,291.89936661125245
0,21,99.55797260965288,3.0,430.47910668122785,438.14060466630497,327.92113407157495,7.6614979850771014,338.5826320566521
0,22,107.92592381642638,0.0,438.14060466630497,440.3161540081963,330.2146808498786,2.1755493418913527,332.39023019176994
0,23,111.68092379020423,0.0,440.3161540081963,449.7763503890438,328.63523021799205,9.460196380847488,338.09542659883954
0,24,116.35495943411816,3.0,457.1929933107932,467.9754246647974,337.83803387667507,10.782431354004196,351.62046523067926
0,25,118.06610229588779,0.0,467.9754246647974,481.8901783189209,349.9093223689096,13.914753654123512,363.8240760230331
0,26,124.44404601915784,0.0,481.8901783189209,491.08459673583263,357.44613229976306,9.194418416911732,366.6405507166748
0,27,132.383427467191,3.0,500.8374897082178,504.2154477126422,365.4540622410268,3.3779580044243707,371.8320202454512
0,28,133.61152871015844,3.0,513.4353782577937,547.5640474844629,376.82384954763523,34.12866922666922,413.95251877430445
0,29,134.76521222248,0.0,547.5640474844629,573.0703096899113,412.7988352619829,25.506262205448333,438.3050974674312
0,30,137.04425291339453,0.0,573.0703096899113,575.7727263560347,436.0260567765167,2.7024166661234106,438.7284734426401
0,31,138.2268844710136,0.0,575.7727263560347,579.700256117108,437.5458418850211,3.9275297610732975,441.4733716460944
0,32,140.3076914106553,0.0,579.700256117108,584.2524708475072,439.3925647064527,4.552214730399185,443.94477943685183
0,33,140.52751577710728,0.0,584.2524708475072,585.9801745006122,443.7249550703999,1.727703653104939,445.45265872350484
0,34,141.5747194595572,0.0,585.9801745006122,599.7268098212367,444.405455041055,13.746635320624458,458.1520903616795
0,35,161.7321305896549,3.0,611.3711172600297,618.8767297002964,446.6389866703748,7.505612440266707,457.1445991106415
0,36,164.57875836628148,0.0,618.8767297002964,623.6085877758735,454.29797133401496,4.731858075577017,459.02982940959197
0,37,169.29902295873126,3.0,634.7778772942575,638.5680606975585,462.4788543355262,3.790183403301033,469.26903773882725
0,38,173.11498440194015,3.0,655.4335106657277,655.4704065677082,479.31852626378753,0.03689590198050884,482.35542216576806
0,39,173.1343205816647,0.0,655.4704065677082,666.9090023879409,482.3360859860435,11.4385958202326,493.7746818062761
0,40,174.10575778042673,3.0,673.7962338347589,676.6924344171351,496.6904760543322,2.896200582376165,502.5866766367083
0,41,174.93741600444324,0.0,676.6924344171351,676.7564175984128,501.7550184126919,0.06398318127768737,501.81900159396963
0,42,185.95083215348424,0.0,676.7564175984128,728.1708616101229,490.8055854449285,51.41444401171006,542.2200294566386
0,43,188.52451990115756,3.0,775.4119790952142,783.1268153380267,583.8874591940566,7.7148362428125905,594.6022954368692
0,44,194.56697683438705,3.0,799.7607205964338,804.9195648629558,602.1937437620468,5.158844266521993,610.3525880285688
0,45,198.3541206611807,0.0,804.9195648629558,807.2421820228892,606.5654442017751,2.3226171599334533,608.8880613617085
0,46,203.9837851391048,3.0,817.7360163735761,825.3097539492575,610.7522312344713,7.573737575681306,621.3259688101526
